item_id;product_id;item_price;order_id;quantity;created_at
2899;8048;250.91;1446;2;2026-03-06 11:44:31+00
2900;103;222.42;1447;1;2026-03-06 12:59:48+00
2901;13101;96.28;1448;1;2026-03-06 15:56:01+00
2902;7243;236.56;1448;2;2026-03-06 15:56:01+00
2903;8514;278.2;1448;2;2026-03-06 15:56:01+00
2904;4959;208.94;1449;1;2026-03-07 14:13:19+00
2905;1264;28.56;1450;2;2026-03-08 11:47:06+00
2906;6446;83.11;1450;1;2026-03-08 11:47:06+00
2907;6415;83.11;1450;1;2026-03-08 11:47:06+00
2908;11801;294.61;1451;2;2026-03-08 10:36:36+00
2909;2921;268.57;1451;2;2026-03-08 10:36:36+00
2910;8157;111.78;1451;1;2026-03-08 10:36:36+00
2911;557;67.6;1452;1;2026-03-08 12:17:13+00
2912;7706;150.93;1452;2;2026-03-08 12:17:13+00
2913;6037;163.16;1453;2;2026-03-09 09:03:11+00
2914;6132;163.16;1454;1;2026-03-10 16:03:07+00
2915;12478;237.55;1455;1;2026-03-10 13:32:19+00
2916;9846;187.29;1455;2;2026-03-10 13:32:19+00
2917;10662;38.05;1456;1;2026-03-10 16:36:03+00
2918;6712;154.03;1456;2;2026-03-10 16:36:03+00
2919;2830;268.57;1457;2;2026-03-11 17:14:26+00
2920;6205;174.36;1457;2;2026-03-11 17:14:26+00
2921;1615;34.97;1457;1;2026-03-11 17:14:26+00
2922;13535;276.23;1458;1;2026-03-11 10:11:47+00
2923;6602;154.03;1458;2;2026-03-11 10:11:47+00
2924;357;283.37;1459;2;2026-03-11 13:16:25+00
2925;13153;235.47;1460;2;2026-03-12 13:00:08+00
2926;2089;279.02;1460;1;2026-03-12 13:00:08+00
2927;8934;28.83;1461;1;2026-03-12 09:10:50+00
2928;1503;61.77;1461;1;2026-03-12 09:10:50+00
2929;7587;289.24;1461;1;2026-03-12 09:10:50+00
2930;5262;186.72;1462;1;2026-03-12 12:02:29+00
2931;6490;22.47;1462;2;2026-03-12 12:02:29+00
2932;5075;167.55;1462;1;2026-03-12 12:02:29+00
2933;11266;74.23;1463;2;2026-03-13 10:48:49+00
2934;13632;92.62;1463;1;2026-03-13 10:48:49+00
2935;10799;74.05;1463;1;2026-03-13 10:48:49+00
2936;4771;65.61;1464;2;2026-03-13 12:00:45+00
2937;6677;154.03;1464;2;2026-03-13 12:00:45+00
2938;12226;197.75;1464;1;2026-03-13 12:00:45+00
2939;5532;262.44;1465;2;2026-03-14 14:09:53+00
2940;11865;294.61;1465;1;2026-03-14 14:09:53+00
2941;77;222.42;1465;2;2026-03-14 14:09:53+00
2942;9633;247.65;1466;2;2026-03-14 16:44:53+00
2943;6122;163.16;1466;1;2026-03-14 16:44:53+00
2944;5641;231.72;1466;1;2026-03-14 16:44:53+00
2945;13214;235.47;1467;2;2026-03-14 12:55:19+00
2946;3531;155.59;1468;1;2026-03-15 14:37:58+00
2947;10431;219.26;1469;1;2026-03-15 12:01:45+00
2948;6199;174.36;1470;2;2026-03-16 12:14:58+00
2949;1666;34.97;1470;1;2026-03-16 12:14:58+00
2950;7447;102.23;1470;1;2026-03-16 12:14:58+00
2951;1886;226.63;1471;2;2026-03-17 09:25:38+00
2952;7391;102.23;1471;1;2026-03-17 09:25:38+00
2953;1436;61.77;1471;1;2026-03-17 09:25:38+00
2954;7507;289.24;1472;1;2026-03-17 12:42:20+00
2955;8138;111.78;1472;2;2026-03-17 12:42:20+00
2956;11707;46.67;1473;2;2026-03-18 16:26:43+00
2957;1918;226.63;1473;1;2026-03-18 16:26:43+00
2958;7671;150.93;1474;2;2026-03-19 10:36:23+00
2959;12487;237.55;1474;2;2026-03-19 10:36:23+00
